file,url_index_id,source_domain,dest_category,recovery_reason,source_url
url_003405--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Thermistor-Thermistor_SMD_11.md,url_003405,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Thermistor/Thermistor_SMD_11
url_003406--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Thermistor-Thermistor_SMD_12.md,url_003406,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Thermistor/Thermistor_SMD_12
url_003407--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Thermistor-Thermistor_SMD_2.md,url_003407,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Thermistor/Thermistor_SMD_2
url_003408--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Thermistor-Thermistor_SMD_3.md,url_003408,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Thermistor/Thermistor_SMD_3
url_003409--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Thermistor-Thermistor_SMD_4.md,url_003409,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Thermistor/Thermistor_SMD_4
url_003410--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Thermistor-Thermistor_SMD_5.md,url_003410,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Thermistor/Thermistor_SMD_5
url_003411--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Thermistor-Thermistor_SMD_6.md,url_003411,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Thermistor/Thermistor_SMD_6
url_003412--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Thermistor-Thermistor_SMD_7.md,url_003412,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Thermistor/Thermistor_SMD_7
url_003413--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Thermistor-Thermistor_SMD_8.md,url_003413,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Thermistor/Thermistor_SMD_8
url_003414--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Thermistor-Thermistor_SMD_9.md,url_003414,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Thermistor/Thermistor_SMD_9
url_003415--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transceiver-Transceiver_SMD_1.md,url_003415,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transceiver/Transceiver_SMD_1
url_003416--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transceiver-Transceiver_SMD_10.md,url_003416,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transceiver/Transceiver_SMD_10
url_003417--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transceiver-Transceiver_SMD_11.md,url_003417,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transceiver/Transceiver_SMD_11
url_003418--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transceiver-Transceiver_SMD_12.md,url_003418,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transceiver/Transceiver_SMD_12
url_003419--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transceiver-Transceiver_SMD_2.md,url_003419,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transceiver/Transceiver_SMD_2
url_003420--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transceiver-Transceiver_SMD_3.md,url_003420,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transceiver/Transceiver_SMD_3
url_003421--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transceiver-Transceiver_SMD_4.md,url_003421,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transceiver/Transceiver_SMD_4
url_003422--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transceiver-Transceiver_SMD_5.md,url_003422,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transceiver/Transceiver_SMD_5
url_003423--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transceiver-Transceiver_SMD_6.md,url_003423,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transceiver/Transceiver_SMD_6
url_003424--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transceiver-Transceiver_SMD_7.md,url_003424,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transceiver/Transceiver_SMD_7
url_003425--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transceiver-Transceiver_SMD_8.md,url_003425,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transceiver/Transceiver_SMD_8
url_003426--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transceiver-Transceiver_SMD_9.md,url_003426,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transceiver/Transceiver_SMD_9
url_003427--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transistor-Transistor_SMD_1.md,url_003427,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transistor/Transistor_SMD_1
url_003428--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transistor-Transistor_SMD_10.md,url_003428,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transistor/Transistor_SMD_10
url_003429--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transistor-Transistor_SMD_11.md,url_003429,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transistor/Transistor_SMD_11
url_003430--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transistor-Transistor_SMD_12.md,url_003430,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transistor/Transistor_SMD_12
url_003431--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transistor-Transistor_SMD_2.md,url_003431,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transistor/Transistor_SMD_2
url_003432--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transistor-Transistor_SMD_3.md,url_003432,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transistor/Transistor_SMD_3
url_003433--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transistor-Transistor_SMD_4.md,url_003433,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transistor/Transistor_SMD_4
url_003434--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transistor-Transistor_SMD_5.md,url_003434,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transistor/Transistor_SMD_5
url_003435--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transistor-Transistor_SMD_6.md,url_003435,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transistor/Transistor_SMD_6
url_003436--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transistor-Transistor_SMD_7.md,url_003436,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transistor/Transistor_SMD_7
url_003437--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transistor-Transistor_SMD_8.md,url_003437,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transistor/Transistor_SMD_8
url_003438--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Transistor-Transistor_SMD_9.md,url_003438,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Transistor/Transistor_SMD_9
url_003439--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Varistor-Varistor_SMD_1.md,url_003439,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Varistor/Varistor_SMD_1
url_003440--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Varistor-Varistor_SMD_10.md,url_003440,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Varistor/Varistor_SMD_10
url_003441--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Varistor-Varistor_SMD_11.md,url_003441,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Varistor/Varistor_SMD_11
url_003442--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Varistor-Varistor_SMD_12.md,url_003442,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Varistor/Varistor_SMD_12
url_003443--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Varistor-Varistor_SMD_2.md,url_003443,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Varistor/Varistor_SMD_2
url_003444--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Varistor-Varistor_SMD_3.md,url_003444,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Varistor/Varistor_SMD_3
url_003445--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Varistor-Varistor_SMD_4.md,url_003445,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Varistor/Varistor_SMD_4
url_003446--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Varistor-Varistor_SMD_5.md,url_003446,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Varistor/Varistor_SMD_5
url_003447--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Varistor-Varistor_SMD_6.md,url_003447,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Varistor/Varistor_SMD_6
url_003448--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Varistor-Varistor_SMD_7.md,url_003448,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Varistor/Varistor_SMD_7
url_003449--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Varistor-Varistor_SMD_8.md,url_003449,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Varistor/Varistor_SMD_8
url_003450--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Varistor-Varistor_SMD_9.md,url_003450,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Varistor/Varistor_SMD_9
url_003451--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Zener-Zener_SMD_1.md,url_003451,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Zener/Zener_SMD_1
url_003452--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Zener-Zener_SMD_10.md,url_003452,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Zener/Zener_SMD_10
url_003453--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Zener-Zener_SMD_11.md,url_003453,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Zener/Zener_SMD_11
url_003454--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Zener-Zener_SMD_12.md,url_003454,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Zener/Zener_SMD_12
url_003455--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Zener-Zener_SMD_2.md,url_003455,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Zener/Zener_SMD_2
url_003456--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Zener-Zener_SMD_3.md,url_003456,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Zener/Zener_SMD_3
url_003457--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Zener-Zener_SMD_4.md,url_003457,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Zener/Zener_SMD_4
url_003458--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Zener-Zener_SMD_5.md,url_003458,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Zener/Zener_SMD_5
url_003459--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Zener-Zener_SMD_6.md,url_003459,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Zener/Zener_SMD_6
url_003460--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Zener-Zener_SMD_7.md,url_003460,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Zener/Zener_SMD_7
url_003461--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Zener-Zener_SMD_8.md,url_003461,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Zener/Zener_SMD_8
url_003462--gitlab.com-kicad-libraries-kicad-footprints-tree-master-Zener-Zener_SMD_9.md,url_003462,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-footprints/-/tree/master/Zener/Zener_SMD_9
url_003463--gitlab.com-kicad-libraries-kicad-library-utils.md,url_003463,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-library-utils
url_003464--gitlab.com-kicad-libraries-kicad-library-utils-tree-master-klc-check.md,url_003464,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-library-utils/-/tree/master/klc-check
url_003465--gitlab.com-kicad-libraries-kicad-packages3D.md,url_003465,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-packages3D
url_003466--gitlab.com-kicad-libraries-kicad-packages3D-source.md,url_003466,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-packages3D-source
url_003467--gitlab.com-kicad-libraries-kicad-symbols.md,url_003467,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols
url_003468--gitlab.com-kicad-libraries-kicad-symbols-blob-master-Connector.kicad_sym.md,url_003468,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/Connector.kicad_sym
url_003469--gitlab.com-kicad-libraries-kicad-symbols-blob-master-Connector_Generic.kicad_sym.md,url_003469,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/Connector_Generic.kicad_sym
url_003470--gitlab.com-kicad-libraries-kicad-symbols-blob-master-Device.kicad_sym.md,url_003470,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/Device.kicad_sym
url_003471--gitlab.com-kicad-libraries-kicad-symbols-blob-master-Interface_USB.kicad_sym.md,url_003471,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/Interface_USB.kicad_sym
url_003472--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Espressif.kicad_sym.md,url_003472,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Espressif.kicad_sym
url_003473--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Microchip_ATmega.kicad_sym.md,url_003473,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Microchip_ATmega.kicad_sym
url_003474--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Microchip_ATtiny.kicad_sym.md,url_003474,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Microchip_ATtiny.kicad_sym
url_003475--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Microchip_dsPIC33.kicad_sym.md,url_003475,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Microchip_dsPIC33.kicad_sym
url_003476--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Microchip_PIC10.kicad_sym.md,url_003476,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Microchip_PIC10.kicad_sym
url_003477--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Microchip_PIC12.kicad_sym.md,url_003477,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Microchip_PIC12.kicad_sym
url_003478--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Microchip_PIC16.kicad_sym.md,url_003478,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Microchip_PIC16.kicad_sym
url_003479--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Microchip_PIC18.kicad_sym.md,url_003479,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Microchip_PIC18.kicad_sym
url_003480--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Microchip_PIC24.kicad_sym.md,url_003480,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Microchip_PIC24.kicad_sym
url_003481--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Microchip_PIC32.kicad_sym.md,url_003481,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Microchip_PIC32.kicad_sym
url_003482--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Microchip_SAMD.kicad_sym.md,url_003482,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Microchip_SAMD.kicad_sym
url_003483--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Microchip_SAME.kicad_sym.md,url_003483,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Microchip_SAME.kicad_sym
url_003484--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Microchip_SAML.kicad_sym.md,url_003484,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Microchip_SAML.kicad_sym
url_003485--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Microchip_SAMV.kicad_sym.md,url_003485,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Microchip_SAMV.kicad_sym
url_003486--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Module.kicad_sym.md,url_003486,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Module.kicad_sym
url_003487--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_Nordic.kicad_sym.md,url_003487,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_Nordic.kicad_sym
url_003488--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_NXP_Kinetis.kicad_sym.md,url_003488,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_NXP_Kinetis.kicad_sym
url_003489--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_NXP_LPC.kicad_sym.md,url_003489,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_NXP_LPC.kicad_sym
url_003490--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_RaspberryPi_and_Boards.kicad_sym.md,url_003490,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_RaspberryPi_and_Boards.kicad_sym
url_003491--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_SiliconLabs.kicad_sym.md,url_003491,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_SiliconLabs.kicad_sym
url_003492--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_ST_STM32C0.kicad_sym.md,url_003492,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_ST_STM32C0.kicad_sym
url_003493--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_ST_STM32F0.kicad_sym.md,url_003493,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_ST_STM32F0.kicad_sym
url_003494--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_ST_STM32F1.kicad_sym.md,url_003494,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_ST_STM32F1.kicad_sym
url_003495--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_ST_STM32F2.kicad_sym.md,url_003495,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_ST_STM32F2.kicad_sym
url_003496--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_ST_STM32F3.kicad_sym.md,url_003496,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_ST_STM32F3.kicad_sym
url_003497--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_ST_STM32F4.kicad_sym.md,url_003497,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_ST_STM32F4.kicad_sym
url_003498--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_ST_STM32F7.kicad_sym.md,url_003498,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_ST_STM32F7.kicad_sym
url_003499--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_ST_STM32G0.kicad_sym.md,url_003499,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_ST_STM32G0.kicad_sym
url_003500--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_ST_STM32G4.kicad_sym.md,url_003500,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_ST_STM32G4.kicad_sym
url_003501--gitlab.com-kicad-libraries-kicad-symbols-blob-master-MCU_ST_STM32H5.kicad_sym.md,url_003501,gitlab.com,04_kicad_libraries_symbols_footprints,gitlab_kicad_libraries,https://gitlab.com/kicad/libraries/kicad-symbols/-/blob/master/MCU_ST_STM32H5.kicad_sym
